Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced
74868,the last picture show,1971,Crawford,11,Sonny Crawford,CRAWFORD,1.5333333333333314,1
55447,star wars episode iii: revenge of the sith,2005,Jedi,6,Jedi Knights Anakin Skywalker,JEDI,1.5,0
29816420,city of god,2011,Lal,9,Jyothi Lal,LAL,1.5,0
1803595,the changeling,1980,Carmichael,6,Joseph Carmichael,CARMICHAEL,1.5,0
55447,star wars episode iii: revenge of the sith,2005,Jedi,4,Jedi Master Mace Windu,JEDI,1.5,0
188902,gangs of new york,2002,the,36,Bill the Butcher,THE,1.5,0
1645634,the big sleep,1978,Jones,2,Harry Jones,JONES,1.5,0
1173571,the warriors,1979,Swan,8,Swan,SWAN,1.5,0
21918632,the hangover,2009,Doug,10,Doug Billings,DOUG,1.5,0
173941,the lord of the rings: the fellowship of the ring,2001,the,2,Saruman the White,THE,1.5,0
982180,robin hood,1973,Little,5,Little John,LITTLE,1.4666666666666686,0
23487440,alien,1979,Lambert,4,Lambert,LAMBERT,1.4666666666666686,0
237303,bruce almighty,2003,Connelly,5,Grace Connelly,CONNELLY,1.4666666666666668,0
8481,dressed to kill,1980,Miller,10,Kate Miller,MILLER,1.4333333333333336,1
406339,the crow,1994,Myca,5,Myca,MYCA,1.4333333333333336,0
152328,rocky iii,1982,Lang,11,"James ""Clubber"" Lang",LANG,1.416666666666666,0
303933,twister,1996,Reeves,4,Melissa Reeves,REEVES,1.4000000000000004,0
11943293,taxi driver,1976,Mala,4,Mala,MALA,1.4000000000000004,0
2465797,300,2006,Xerxes,4,Xerxes,XERXES,1.4000000000000004,0
1428048,the last of the mohicans,1992,Munro,4,Edmund Munro,MUNRO,1.4,0
21918632,the hangover,2009,Price,10,Stu Price,PRICE,1.3999999999999986,0
2609169,the pink panther,1963,Princess,4,Princess Dala,PRINCESS,1.3333333333333428,0
129644,the godfather part iii,1990,Lamberto,2,Lamberto,LAMBERTO,1.333333333333334,0
29943,the breakfast club,1985,Reynolds,3,Allison Reynolds,REYNOLDS,1.333333333333334,0
460442,a bug's life,1998,Atta,4,Atta,ATTA,1.3333333333333335,0
1428048,the last of the mohicans,1992,Heyward,10,Duncan Heyward,HEYWARD,1.333333333333333,0
57820,donnie darko,2001,Sparrow,3,Roberta Sparrow,SPARROW,1.333333333333333,0
6446061,live and let die,1973,Johnson,2,Tee Hee Johnson,JOHNSON,1.3000000000000007,0
55720,mulan,1998,Shan,8,Shan Yu's,SHAN,1.2999999999999972,0
133648,scent of a woman,1992,Ranger,8,Army Ranger Lieutenant Colonel Frank Slade,RANGER,1.25,0
77856,mary poppins,1964,Nanna,2,Katie Nanna,NANNA,1.25,0
922084,legend,1985,Brown,2,Brown Tom,BROWN,1.25,0
1210303,constantine,2005,Lucifer,9,Lucifer,LUCIFER,1.25,0
15233369,slumdog millionaire,2008,Kumar,2,Prem Kumar,KUMAR,1.2000000000000002,0
1833819,red desert,1964,Valerio,3,Valerio,VALERIO,1.166666666666667,0
605939,akira,1988,Takashi,4,Takashi,TAKASHI,1.166666666666666,0
695266,lethal weapon 3,1992,Murphy,4,Murphy,MURPHY,1.1333333333333329,0
62440,the sting,1973,Lucky,3,"Lucky Dan""",LUCKY,1.1000000000000014,0
51888,indiana jones and the last crusade,1989,Schneider,10,Elsa Schneider,SCHNEIDER,1.0666666666666673,0
198313,willow,1988,Kael,5,Kael,KAEL,1.0666666666666664,0
3733842,seconds,1966,Hamilton,10,Arthur Hamilton,HAMILTON,1.0666666666666629,0
1715414,in the heat of the night,1967,Colbert,3,Colbert,COLBERT,1.0,0
54166,indiana jones and the raiders of the lost ark,1981,Ark,5,Ark,ARK,1.0,0
1428048,the last of the mohicans,1992,Winthrop,2,Jack Winthrop,WINTHROP,1.0,0
3876620,all the president's men,1976,Nixon,8,Richard Nixon,NIXON,1.0,0
198313,willow,1988,Danan,4,Elora Danan,DANAN,1.0,0
26742350,the addams family,1991,Craven,11,Abigail Craven,CRAVEN,1.0,0
105872,clueless,1995,Hall,2,Hall,HALL,1.0,0
950929,the haunting,1963,Hill,4,Hill House,HILL,1.0,0
24314116,pirates of the caribbean: on stranger tides,2011,Gibbs,2,Joshamee Gibbs,GIBBS,1.0,0
697113,big trouble in little china,1986,Lo,12,Lo Pan's,LO,1.0,0
5718787,the sons of katie elder,1965,Elder,3,Katie Elder,ELDER,1.0,0
4608223,west side story,1961,Doc,8,Doc,DOC,1.0,0
26999426,captain america: the first avenger,2011,Erskine,5,Abraham Erskine,ERSKINE,1.0,0
228355,the naked gun: from the files of police squad!,1988,Ludwig,24,Frank shot Ludwig,LUDWIG,1.0,0
51906,breakfast at tiffany's,1961,Doc,3,Doc,DOC,1.0,0
213251,alien³,1992,Ripley,12,Ellen Ripley,RIPLEY,0.9999999999999991,0
1055466,primal fear,1996,Shaughnessy,2,John Shaughnessy,SHAUGHNESSY,0.9666666666666668,0
99454,patton,1970,Patton,2,George S. Patton,PATTON,0.9500000000000002,0
318810,8½,1963,Guido,2,Guido Anselmi,GUIDO,0.8333333333333357,0
685977,sixteen candles,1984,Baker,14,"Samantha ""Sam"" Baker",BAKER,0.8333333333333339,0
129493,dead poets society,1989,Knox,3,Knox Overstreet,KNOX,0.8333333333333339,1
1891886,v for vendetta,2006,Deitrich,3,Gordon Deitrich,DEITRICH,0.833333333333333,0
456587,videodrome,1983,Brand,5,Nicki Brand,BRAND,0.833333333333333,0
29454281,the help,2011,Stein,3,Stein,STEIN,0.8000000000000007,0
25506,raging bull,1980,Sugar,4,Sugar Ray Robinson,SUGAR,0.7999999999999998,0
716738,meet joe black,1998,Quince,2,Quince,QUINCE,0.7999999999999998,0
232711,the truman show,1998,Christof,3,Christof,CHRISTOF,0.75,0
76331,scarface,1983,Rinaldo,4,Guino Rinaldo,RINALDO,0.75,0
468293,philadelphia,1993,Wheeler,3,Charles Wheeler,WHEELER,0.75,0
10457303,the conformist,1970,Lino,4,Lino,LINO,0.7333333333333343,0
1125221,national lampoon's christmas vacation,1989,Wilhelm,17,Clark Wilhelm,WILHELM,0.7333333333333307,0
707808,snatch,2000,Brick,10,Brick Top's,BRICK,0.7000000000000002,0
99304,pearl harbor,2001,Johnson,10,Evelyn Johnson,JOHNSON,0.6666666666666714,0
213472,aliens,1986,Ripley,15,Ellen Ripley,RIPLEY,0.666666666666667,0
451866,mission: impossible ii,2000,Baird,2,Billy Baird,BAIRD,0.666666666666667,0
707808,snatch,2000,Doug,3,Doug,DOUG,0.6500000000000004,0
321496,pirates of the caribbean: the curse of the black pearl,2003,Turner,2,Will Turner,TURNER,0.6333333333333542,0
2021400,the 40-year-old virgin,2005,Trish,5,Trish Piedmont,TRISH,0.6333333333333329,0
7024876,hello dolly!,1969,Kemper,6,Ambrose Kemper,KEMPER,0.5999999999999996,0
33509716,21 jump street,2012,Dickson,4,Dickson,DICKSON,0.583333333333333,0
3876620,all the president's men,1976,Ben,4,Ben Bradlee,BEN,0.5333333333334167,0
1449256,point blank,1967,Walker,3,Walker,WALKER,0.5333333333333385,1
242539,an officer and a gentleman,1982,Sid,10,Sid Worley,SID,0.5333333333333332,0
30000,taxi driver,1976,Iris,6,Iris,IRIS,0.533333333333303,0
3917873,chitty chitty bang bang,1968,Jemima,2,Jemima Potts,JEMIMA,0.5,0
75261,national lampoon's animal house,1978,Stratton,2,"Eric ""Otter"" Stratton",STRATTON,0.5,0
667368,harry potter and the chamber of secrets,2002,Ginny,6,Harry finds Ginny,GINNY,0.5,0
73875,the godfather part ii,1974,Fredo,6,Fredo,FREDO,0.4500000000000002,0
920296,somewhere in time,1980,Collier,29,Richard Collier,COLLIER,0.4499999999999993,0
400797,happy gilmore,1996,Peterson,5,Chubbs Peterson,PETERSON,0.43333333333333357,0
3650653,the sword in the stone,1963,Ector,2,Ector,ECTOR,0.4166666666666661,0
143809,the fifth element,1997,Vito,3,Vito Cornelius,VITO,0.4000000000000057,0
155997,boyz n the hood,1991,Ferris,5,Ferris,FERRIS,0.40000000000000036,1
1287385,million dollar baby,2004,Fitzgerald,6,"Margaret ""Maggie"" Fitzgerald",FITZGERALD,0.40000000000000036,0
73467,five easy pieces,1970,Rayette,6,Rayette,RAYETTE,0.40000000000000036,0
312757,tron,1982,Flynn,15,Kevin Flynn,FLYNN,0.36666666666666536,0
186856,the omen,1976,Jennings,4,Keith Jennings,JENNINGS,0.36666666666666536,0
4440277,highlander,1986,Ramirez,5,Lobos Ramirez,RAMIREZ,0.3333333333333339,0
1917925,what ever happened to baby jane?,1962,Hudson,38,Baby Jane Hudson,HUDSON,0.3333333333333339,1
1107088,"the karate kid, part ii",1986,Kumiko,8,Kumiko,KUMIKO,0.33333333333333304,0
31557,"the good, the bad and the ugly",1966,Blondie,37,Blondie,BLONDIE,0.33333333333333304,0
255898,mad max,1979,Bubba,3,Bubba Zanetti,BUBBA,0.33333333333333304,0
88326,ferris bueller's day off,1986,Rooney,9,Edward Rooney,ROONEY,0.33333333333333304,0
11701,full metal jacket,1987,Doc,3,Doc Jay,DOC,0.33333333333333304,0
3569822,a beautiful mind,2001,Herman,4,Charles Herman,HERMAN,0.3333333333333144,0
26742350,the addams family,1991,Tully,3,Tully Alford,TULLY,0.3000000000000007,0
5667453,the flight of the phoenix,1965,Heinrich,7,Heinrich Dorfmann,HEINRICH,0.2666666666666666,0
604150,the doors,1991,Morrison,13,Jim Morrison,MORRISON,0.2666666666666666,0
1065214,amadeus,1984,Leopold,2,Leopold,LEOPOLD,0.2666666666666657,0
2274938,friday the 13th part 2,1981,Holt,5,Paul Holt,HOLT,0.25,0
323715,troy,2004,Odysseus,4,Odysseus,ODYSSEUS,0.25,0
370064,love actually,2003,Fitzgerald,3,Michael Fitzgerald,FITZGERALD,0.2333333333333334,0
42993,back to the future,1985,Doc,13,Doc,DOC,0.20000000000000018,0
3616797,gladiator,2000,Juba,4,Juba,JUBA,0.20000000000000018,0
31153,the princess bride,1987,Montoya,2,Inigo Montoya,MONTOYA,0.1999999999999993,0
541642,octopussy,1983,Khan,17,Kamal Khan,KHAN,0.16666666666666696,0
431562,almost famous,2000,Roswell,2,Dick Roswell,ROSWELL,0.16666666666666696,0
167599,men in black,1997,Edwards,4,James Darrell Edwards III,EDWARDS,0.16666666666666696,0
1107088,"the karate kid, part ii",1986,Taro,2,Taro,TARO,0.16666666666666696,0
31186339,the hunger games,2012,Abernathy,3,Haymitch Abernathy,ABERNATHY,0.16666666666666696,0
456587,videodrome,1983,Masha,2,Masha,MASHA,0.16666666666666696,0
2580403,american pie,1999,Klein,2,Chris Klein,KLEIN,0.09999999999999964,0
50957,star wars episode ii: attack of the clones,2002,Knight,9,Jedi Knight Count Dooku,KNIGHT,0.09999999999999964,0
27098,star trek ii: the wrath of khan,1982,McCoy,2,McCoy,MCCOY,0.06666666666666732,0
5735396,invasion of the body snatchers,1978,Howell,2,Geoffrey Howell,HOWELL,0.06666666666666643,0
1059280,superman ii,1981,Lex,4,Lex Luthor,LEX,0.033333333333333215,1
9835,escape from new york,1981,Romero,2,Romero,ROMERO,0.03333333333333144,0
